id,title,field,value,trigger,context,flag
230,Reports Database:Quick Reads Impact Evaluation Report 2012-1,p2_understand_changes,1,"Level-1 keywords (2 hits): ['impact', 'benefit']",quick reads impact evaluation report 2012-13 charlotte robey and sue sou,
230,Reports Database:Quick Reads Impact Evaluation Report 2012-1,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
230,Reports Database:Quick Reads Impact Evaluation Report 2012-1,p4_only_material,0,No keywords matched,,
230,Reports Database:Quick Reads Impact Evaluation Report 2012-1,p5_do_not_overclaim,0,No keywords matched,,
230,Reports Database:Quick Reads Impact Evaluation Report 2012-1,p6_be_transparent,1,"Level-1 keywords (2 hits): ['source', 'data']","ads 4.2 about the books and resources 4.3 learner/reader skills, confidence and attitudes ",Verify: generic terms may produce false positives
230,Reports Database:Quick Reads Impact Evaluation Report 2012-1,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
230,Reports Database:Quick Reads Impact Evaluation Report 2012-1,p8_be_responsive,1,Level-1 keyword (single hit): 'learning',,WEAK — only 1 keyword; may be coincidental
231,Reports Database:Fields in Trust Impact Report 2013,p1_involve_stakeholders,0,No keywords matched,,
231,Reports Database:Fields in Trust Impact Report 2013,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'benefit']",an ” 2013 was a year of major change for fields in trust. we concluded the extremely succe,
231,Reports Database:Fields in Trust Impact Report 2013,p3_value_what_matters,0,No keywords matched,,
231,Reports Database:Fields in Trust Impact Report 2013,p4_only_material,1,Level-1 keyword (single hit): 'boundary',,WEAK — only 1 keyword; may be coincidental
231,Reports Database:Fields in Trust Impact Report 2013,p5_do_not_overclaim,0,No keywords matched,,
231,Reports Database:Fields in Trust Impact Report 2013,p6_be_transparent,0,No keywords matched,,
231,Reports Database:Fields in Trust Impact Report 2013,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
231,Reports Database:Fields in Trust Impact Report 2013,p8_be_responsive,1,Level-1 keyword (single hit): 'improvement',,WEAK — only 1 keyword; may be coincidental
232,Reports Database:Quids in: The impact of financial skills tr,p1_involve_stakeholders,2,Level-2 keyword: 'participat',roup of tenants (such as lone parents). participation in the training was voluntary. the aim of this evaluation was to m,
232,Reports Database:Quids in: The impact of financial skills tr,p2_understand_changes,1,"Level-1 keywords (3 hits): ['outcome', 'change', 'impact']",training. this meant that the outcome measures assessed in the evaluation matched the outc,
232,Reports Database:Quids in: The impact of financial skills tr,p3_value_what_matters,1,"Level-1 keywords (2 hits): ['value', 'worth']","an they had anticipated. they valued his friendly and relaxed approach, but also his knowl",
232,Reports Database:Quids in: The impact of financial skills tr,p4_only_material,1,Level-1 keyword (single hit): 'material',,WEAK — only 1 keyword; may be coincidental
232,Reports Database:Quids in: The impact of financial skills tr,p5_do_not_overclaim,0,No keywords matched,,
232,Reports Database:Quids in: The impact of financial skills tr,p6_be_transparent,0,No keywords matched,,
232,Reports Database:Quids in: The impact of financial skills tr,p7_verify_result,0,No keywords matched,,
232,Reports Database:Quids in: The impact of financial skills tr,p8_be_responsive,1,Level-1 keyword (single hit): 'recommend',,WEAK — only 1 keyword; may be coincidental
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p1_involve_stakeholders,2,Level-2 keyword: 'participat',what did we do? 5. aims of the pilot 6. participating homes 7. recruitment of community visitors 8. induction and suppor,
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'impact', 'result']", 3 4 5 6 8 9 12 part ii: what changed as a result of the community visitor pilot? 9. the i,
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p3_value_what_matters,0,No keywords matched,,
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p4_only_material,0,No keywords matched,,
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p5_do_not_overclaim,0,No keywords matched,,
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p6_be_transparent,0,No keywords matched,,
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p7_verify_result,0,No keywords matched,,
233,"Reports Database:“We’ll meet again – don’t know where, don’t",p8_be_responsive,2,Level-2 keyword: 'recommendation',of findings 15. what things helped? 16. recommendations references 15 23 27 29 30 32 36 36 2 1. introduction essex count,
234,Reports Database:Caring dads safer children: interim evaluat,p1_involve_stakeholders,2,Level-2 keyword: 'participat',"k the fathers, mothers and children who participated in the evaluation to increase our understanding of the programme as",
234,Reports Database:Caring dads safer children: interim evaluat,p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'impact', 'result']",sample chapter 3: evidence of change 3.1 fathers’ parenting stress 3.2 fathers’ behaviour ,
234,Reports Database:Caring dads safer children: interim evaluat,p3_value_what_matters,1,Level-1 keyword (single hit): 'worth',,WEAK — only 1 keyword; may be coincidental
234,Reports Database:Caring dads safer children: interim evaluat,p4_only_material,0,No keywords matched,,
234,Reports Database:Caring dads safer children: interim evaluat,p5_do_not_overclaim,0,No keywords matched,,
234,Reports Database:Caring dads safer children: interim evaluat,p6_be_transparent,2,Level-2 keyword: 'evidence base',m of the series is to contribute to the evidence base of what works in preventing cruelty to children and in reducing th,
234,Reports Database:Caring dads safer children: interim evaluat,p7_verify_result,0,No keywords matched,,
234,Reports Database:Caring dads safer children: interim evaluat,p8_be_responsive,1,"Level-1 keywords (2 hits): ['improvement', 'next step']",sc can bring about meaningful improvements in fathers’ behaviour that make families feel h,
235,Reports Database:Baby Steps: evidence from a relationships-b,p1_involve_stakeholders,0,No keywords matched,,
235,Reports Database:Baby Steps: evidence from a relationships-b,p2_understand_changes,1,"Level-1 keywords (4 hits): ['outcome', 'impact', 'benefit']",t is associated with improved outcomes for new parents. the findings of these evaluations ,
235,Reports Database:Baby Steps: evidence from a relationships-b,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
235,Reports Database:Baby Steps: evidence from a relationships-b,p4_only_material,0,No keywords matched,,
235,Reports Database:Baby Steps: evidence from a relationships-b,p5_do_not_overclaim,0,No keywords matched,,
235,Reports Database:Baby Steps: evidence from a relationships-b,p6_be_transparent,2,Level-2 keyword: 'evidence base',last three years we have built a robust evidence base for the programme: we have sought parents’ views about it and used,
235,Reports Database:Baby Steps: evidence from a relationships-b,p7_verify_result,1,"Level-1 keywords (2 hits): ['sensitiv', 'range']","be better equipped to provide sensitive, responsive care to their babies, which may ultima",
235,Reports Database:Baby Steps: evidence from a relationships-b,p8_be_responsive,1,Level-1 keyword (single hit): 'improvement',,WEAK — only 1 keyword; may be coincidental
236,Reports Database:Helping parents cope with babies’ crying: E,p1_involve_stakeholders,0,No keywords matched,,
236,Reports Database:Helping parents cope with babies’ crying: E,p2_understand_changes,1,"Level-1 keywords (3 hits): ['outcome', 'impact', 'result']",’ that we believe can improve outcomes for children.  the service provides both mothers ,
236,Reports Database:Helping parents cope with babies’ crying: E,p3_value_what_matters,0,No keywords matched,,
236,Reports Database:Helping parents cope with babies’ crying: E,p4_only_material,0,No keywords matched,,
236,Reports Database:Helping parents cope with babies’ crying: E,p5_do_not_overclaim,0,No keywords matched,,
236,Reports Database:Helping parents cope with babies’ crying: E,p6_be_transparent,2,Level-2 keyword: 'evidence base', this evaluation will contribute to the evidence base about ‘what works’. 4 helping parents cope with babies’ crying bac,
236,Reports Database:Helping parents cope with babies’ crying: E,p7_verify_result,0,No keywords matched,,
236,Reports Database:Helping parents cope with babies’ crying: E,p8_be_responsive,0,No keywords matched,,
237,Reports Database:Turn the Page: learning from a  manualised ,p1_involve_stakeholders,1,"Level-1 keywords (2 hits): ['engagement', 'interview']",3 external factors chapter 3: engagement with the programme 3.1 engagement in the sessions,
237,Reports Database:Turn the Page: learning from a  manualised ,p2_understand_changes,1,"Level-1 keywords (2 hits): ['change', 'impact']",king progress 5.3 barriers to change 5 6 7 8 8 8 9 11 12 12 15 15 18 20 20 20 21 25 25 28 ,
237,Reports Database:Turn the Page: learning from a  manualised ,p3_value_what_matters,0,No keywords matched,,
237,Reports Database:Turn the Page: learning from a  manualised ,p4_only_material,1,Level-1 keyword (single hit): 'material',,WEAK — only 1 keyword; may be coincidental
237,Reports Database:Turn the Page: learning from a  manualised ,p5_do_not_overclaim,0,No keywords matched,,
237,Reports Database:Turn the Page: learning from a  manualised ,p6_be_transparent,2,Level-2 keyword: 'evidence base',m of the series is to contribute to the evidence base of what works in preventing cruelty to children and in reducing th,
237,Reports Database:Turn the Page: learning from a  manualised ,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
237,Reports Database:Turn the Page: learning from a  manualised ,p8_be_responsive,1,"Level-1 keywords (3 hits): ['learning', 'improvement', 'next step']",evidence series turn the page learning from a manualised approach to treating harmful sexu,
238,Reports Database:Contact the Elderly Impact Report 2012/13,p1_involve_stakeholders,0,No keywords matched,,
238,Reports Database:Contact the Elderly Impact Report 2012/13,p2_understand_changes,1,"Level-1 keywords (3 hits): ['impact', 'difference', 'result']",impact report 2012/13 making a positive impact on the lives ,
238,Reports Database:Contact the Elderly Impact Report 2012/13,p3_value_what_matters,0,No keywords matched,,
238,Reports Database:Contact the Elderly Impact Report 2012/13,p4_only_material,0,No keywords matched,,
238,Reports Database:Contact the Elderly Impact Report 2012/13,p5_do_not_overclaim,0,No keywords matched,,
238,Reports Database:Contact the Elderly Impact Report 2012/13,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
238,Reports Database:Contact the Elderly Impact Report 2012/13,p7_verify_result,0,No keywords matched,,
238,Reports Database:Contact the Elderly Impact Report 2012/13,p8_be_responsive,0,No keywords matched,,
239,Reports Database:CASE Kent Impact Report 2014,p1_involve_stakeholders,0,No keywords matched,,
239,Reports Database:CASE Kent Impact Report 2014,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'difference']","wing legislative requirement, changes in funding streams etc? this is where our charity, a",
