id,title,principle,llm_score,llm_confidence,llm_key_phrase,llm_justification,keyword_score,error
185,Reports Database:HCT Group Impact Report 2011/12: Changing e,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,1,
185,Reports Database:HCT Group Impact Report 2011/12: Changing e,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
185,Reports Database:HCT Group Impact Report 2011/12: Changing e,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
185,Reports Database:HCT Group Impact Report 2011/12: Changing e,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
185,Reports Database:HCT Group Impact Report 2011/12: Changing e,p2_understand_changes,1,medium,"a net rise of 39,893 trips",The report acknowledges outcomes related to increased passenger trips but lacks a clear causal pathway linking activities to these outcomes.,1,
185,Reports Database:HCT Group Impact Report 2011/12: Changing e,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
186,Reports Database:FutureFirst Annual Review 2012/13,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
186,Reports Database:FutureFirst Annual Review 2012/13,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
186,Reports Database:FutureFirst Annual Review 2012/13,p5_do_not_overclaim,0,high,none,"The report does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
186,Reports Database:FutureFirst Annual Review 2012/13,p8_be_responsive,1,medium,"We take the feedback of our teachers, alumni and students very seriously.","The report acknowledges the importance of feedback and mentions improvements but lacks specific, actionable recommendations.",1,
186,Reports Database:FutureFirst Annual Review 2012/13,p2_understand_changes,1,medium,"12,000 young people have benefited directly from Future First’s inspirational alumni workshops",The report acknowledges outcomes related to student engagement but lacks a clear causal pathway linking activities to these outcomes.,1,
186,Reports Database:FutureFirst Annual Review 2012/13,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide a materiality assessment.,0,
186,Reports Database:FutureFirst Annual Review 2012/13,p6_be_transparent,1,medium,data was collected from multiple sources,The report acknowledges the collection of data and feedback but does not specify the assumptions or their justifications.,0,
186,Reports Database:FutureFirst Annual Review 2012/13,p1_involve_stakeholders,1,medium,"We take the feedback of our teachers, alumni and students very seriously.",The report acknowledges stakeholder feedback but lacks specific details on how stakeholders were actively engaged in the SROI process.,0,
187,Reports Database:Collaborating for Community Impact: Our jou,p4_only_material,0,high,none,The excerpt does not provide any information regarding excluded outcomes or a materiality assessment.,0,
187,Reports Database:Collaborating for Community Impact: Our jou,p1_involve_stakeholders,0,high,none,There is no evidence provided in the excerpt to indicate stakeholder involvement in the SROI process.,0,
187,Reports Database:Collaborating for Community Impact: Our jou,p5_do_not_overclaim,0,high,none,"There is no evidence or mention of deadweight, attribution, displacement, or drop-off in the provided text.",0,
187,Reports Database:Collaborating for Community Impact: Our jou,p6_be_transparent,0,high,none,The excerpt does not provide any specific information about assumptions or their justifications.,0,
187,Reports Database:Collaborating for Community Impact: Our jou,p8_be_responsive,0,high,none,The excerpt provided does not contain any evidence or content related to learning or recommendations.,0,
187,Reports Database:Collaborating for Community Impact: Our jou,p7_verify_result,0,high,none,There is no evidence or mention of sensitivity analysis or scenario testing in the provided text.,0,
187,Reports Database:Collaborating for Community Impact: Our jou,p3_value_what_matters,0,high,none,There is no evidence of monetisation proxies or specific financial values mentioned in the excerpt.,0,
187,Reports Database:Collaborating for Community Impact: Our jou,p2_understand_changes,0,low,none,There is no evidence provided in the excerpt to assess the causal pathway from activities to outcomes.,0,
188,Reports Database:Getting Together: The impact of local Ginge,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,1,
188,Reports Database:Getting Together: The impact of local Ginge,p1_involve_stakeholders,2,high,single parents have been at the heart of our approach,"The report explicitly states that single parents were directly involved in sharing their opinions, indicating active engagement in the SROI process.",0,
188,Reports Database:Getting Together: The impact of local Ginge,p2_understand_changes,2,medium,we developed an outcomes framework to measure these changes,"The report explicitly mentions the development of a theory of change and an outcomes framework, linking activities to measurable outcomes.",2,
188,Reports Database:Getting Together: The impact of local Ginge,p4_only_material,0,high,none,The report does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
188,Reports Database:Getting Together: The impact of local Ginge,p5_do_not_overclaim,1,medium,assess how much is due to Gingerbread’s work,The report acknowledges the need to assess attribution but does not provide specific rates or adjustments.,0,
188,Reports Database:Getting Together: The impact of local Ginge,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
188,Reports Database:Getting Together: The impact of local Ginge,p3_value_what_matters,1,medium,a Social Return on Investment (SROI) model that would enable us to put a monetary value,The report mentions the development of an SROI model but does not provide specific financial proxies or values used for monetization.,1,
188,Reports Database:Getting Together: The impact of local Ginge,p6_be_transparent,1,medium,we developed an outcomes framework to measure these changes,The report acknowledges the development of an outcomes framework but lacks specific details on the assumptions made.,1,
189,Reports Database:Send a Cow: Our Impact,p1_involve_stakeholders,0,high,none,The excerpt does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
189,Reports Database:Send a Cow: Our Impact,p2_understand_changes,1,medium,Families supported by Send a Cow leave behind poverty for good.,The report acknowledges outcomes related to poverty alleviation but lacks a clear causal pathway linking specific activities to these outcomes.,1,
